421,217
409,217
401,215
393,215
386,215
535,217
487,216
456,217
438,216
421,217
409,217
402,216
394,216
387,217
529,217
482,217
455,216
438,215
421,217
414,215
402,217
395,217
391,214
524,217
477,217
455,216
438,215
421,217
414,215
406,214
399,215
393,216
518,216
477,216
450,217
433,217
422,217
414,216
407,215
400,216
394,217
508,217
471,217
450,217
433,217
422,217
415,216
408,216
401,217
398,214
502,217
471,216
449,216
433,217
426,215
415,217
408,217
405,214
399,216
563,217
497,217
466,217
444,217
433,217
426,215
415,217
413,214
406,215
401,217
507,217
471,217
450,217
438,216
427,217
421,216
414,216
408,217
406,215
527,217
481,216
455,217
444,216
432,216
426,215
420,215
414,216
411,214
547,217
491,216
460,217
444,217
438,215
427,217
421,217
419,215
414,216
587,217
501,217
470,216
450,217
439,217
432,216
426,216
421,217
419,215
517,217
476,217
455,217
444,217
438,215
432,215
426,216
421,217
542,217
486,217
460,217
449,216
439,217
433,217
431,215
426,216
582,217
496,217
466,217
455,216
444,217
438,216
433,217
431,215
511,217
476,217
460,216
449,217
444,216
438,216
437,215
536,217
486,217
465,217
455,216
449,216
443,216
438,217
582,217
496,217
471,217
460,217
454,216
449,216
443,217
516,217
481,217
465,217
460,216
454,216
449,216
546,217
491,217
471,217
465,216
459,216
454,216
612,217
506,217
481,217
470,217
465,216
459,216
526,217
491,217
476,217
470,217
465,217
572,217
506,217
486,217
475,217
470,217
636,302
526,217
496,217
485,217
480,216
625,302
561,217
511,217
496,217
485,217
614,302
637,217
531,217
506,217
495,217
607,302
641,302
561,217
521,217
505,217
601,303
629,302
621,217
541,217
520,216
599,305
618,302
571,217
535,217
597,307
612,302
641,302
626,217
555,217
595,309
606,303
634,304
585,217
597,314
604,305
623,303
635,217
598,305
617,304
640,302
596,307
610,304
634,304
594,308
604,304
623,303
596,313
599,303
616,303
639,303
597,305
610,303
629,302
595,307
604,303
622,303
645,303
594,308
603,305
616,304
634,303
644,409
596,313
597,304
610,304
623,302
646,302
637,408
656,406
596,306
604,303
617,303
634,302
723,309
633,410
652,409
598,311
602,306
611,303
628,304
646,302
730,302
626,407
645,408
664,406
596,312
597,304
605,302
617,302
634,302
722,309
623,409
638,406
659,409
678,407
596,306
603,305
611,302
628,304
645,302
617,406
634,408
652,408
671,407
598,311
598,303
605,302
617,302
633,303
614,407
630,410
645,407
663,406
596,312
596,305
603,304
611,303
622,302
639,302
615,406
631,409
646,406
663,406
596,312
596,305
603,305
610,303
621,303
638,303
619,409
633,408
649,410
667,409
597,312
596,305
603,305
605,302
616,302
632,303
620,408
634,407
650,409
668,409
597,312
596,306
598,303
604,302
615,304
627,303
622,407
635,406
651,408
668,408
594,308
596,306
598,303
604,303
610,302
621,303
624,406
639,410
652,407
595,313
594,308
596,306
597,304
603,304
609,304
615,302
627,409
640,409
653,407
595,313
594,308
596,306
597,304
602,305
604,303
610,302
633,406
648,410
595,313
597,312
595,307
596,305
597,304
602,305
603,303
609,302
641,407
595,313
596,312
598,311
595,306
596,305
597,304
598,303
603,303
604,302
595,312
597,311
595,307
595,306
596,305
597,305
597,304
598,303
603,304
603,303
595,306
595,306
596,306
596,305
596,305
597,304
597,304
597,304
602,305
598,303
596,305
596,305
597,305
597,305
597,304
597,304
597,304
597,304
597,304
597,304
601,307
601,307
601,307
601,307
601,307
601,307
601,307
601,307
601,307
601,307
605,310
605,310
605,310
605,310
605,310
605,310
605,309
605,309
605,309
605,309
609,312
610,312
610,312
610,312
610,312
610,312
610,312
610,312
610,312
610,311
614,314
614,314
614,314
614,314
614,314
614,314
614,314
614,314
614,314
614,314
619,316
619,316
619,316
619,316
619,316
619,316
619,316
619,316
619,316
619,316
712,407
731,408
750,407
779,408
723,409
738,406
762,407
791,407
728,316
731,407
750,407
774,406
808,407
723,314
743,408
762,407
791,407
722,313
754,408
774,406
803,406
772,316
722,312
766,408
790,407
824,407
737,316
721,311
778,407
802,406
727,316
721,310
790,406
824,407
847,313
727,315
720,310
807,407
840,406
757,316
726,314
720,310
823,407
742,316
721,314
720,310
840,406
847,312
731,316
721,314
719,310
767,316
726,316
720,314
719,310
772,316
731,316
725,314
719,312
846,307
736,316
726,315
720,313
846,308
741,316
726,316
725,313
846,309
746,316
731,316
725,315
846,309
751,316
736,316
730,315
846,310
756,316
741,316
735,315
846,310
761,316
746,316
740,315
846,311
766,316
751,316
745,315
890,406
852,316
845,305
766,315
755,315
883,407
846,311
761,316
872,406
906,406
852,315
845,306
866,406
894,406
846,311
859,406
888,408
922,406
851,316
845,308
853,406
877,406
910,407
846,313
852,408
871,407
899,407
861,316
846,406
864,406
888,406
921,407
851,408
869,408
893,408
921,406
852,406
870,406
893,407
922,406
856,407
875,408
894,406
926,407
861,409
875,406
898,407
927,406
862,407
880,408
899,406
927,406
867,408
881,406
904,407
932,407
868,406
886,408
904,406
932,406
975,407
873,408
886,406
909,408
932,406
975,406
874,406
891,408
909,407
937,407
975,406
878,407
892,406
910,406
937,406
975,406
879,406
897,408
914,407
937,406
975,406
884,407
897,406
915,406
942,407
980,407
889,408
902,408
920,407
942,406
980,407
890,407
903,406
920,406
943,406
980,407
895,408
907,408
925,408
948,407
980,406
901,407
914,406
936,408
959,406
912,408
925,407
947,407
975,406
919,407
936,407
959,406
996,407
930,407
947,406
974,406
941,407
963,407
991,406
952,407
974,406
992,315
963,406
995,407
981,316
979,406
975,315
995,406
996,316
974,313
990,315
973,312
980,316
972,310
985,316
972,312
990,315
973,314
995,315
973,316
995,316
978,315
983,315
988,314
989,316
994,315
127,316
100,312
127,316
101,313
102,303
132,316
101,314
98,307
132,316
101,315
98,308
137,316
106,315
99,309
137,316
106,316
99,311
142,316
111,315
99,312
101,304
228,314
147,315
111,316
100,314
97,308
228,314
147,316
116,316
100,315
98,310
228,315
152,315
121,315
105,315
98,312
224,315
122,316
105,316
99,314
228,315
126,316
110,316
99,315
229,315
131,315
115,315
104,315
229,315
132,316
116,316
109,314
229,315
137,316
121,316
110,316
229,316
142,315
126,315
115,316
229,316
226,303
142,316
131,315
120,315
229,316
226,303
147,316
131,316
125,315
274,316
223,310
141,316
130,316
277,406
228,314
226,303
141,315
266,406
259,316
222,310
151,315
254,406
228,314
226,303
248,407
281,406
254,316
222,310
242,408
270,406
228,315
225,305
236,408
259,406
297,406
253,316
222,312
230,407
253,407
286,407
228,316
224,406
247,407
275,407
313,406
263,316
229,407
247,406
275,406
313,406
272,316
234,408
252,407
280,407
318,407
234,406
253,406
280,406
318,406
239,407
257,407
285,407
323,407
244,408
262,408
286,406
323,407
346,311
245,406
263,406
290,407
323,406
346,312
250,407
268,407
291,406
328,407
351,314
251,406
268,406
296,407
329,406
351,315
255,407
273,407
296,406
329,406
356,316
254,408
268,406
290,407
318,407
360,406
253,409
266,408
284,408
307,407
344,407
248,406
261,406
278,407
296,406
328,407
371,406
247,406
260,408
272,407
290,407
312,406
350,406
247,407
259,409
267,406
284,407
302,406
334,406
381,406
246,407
254,406
266,407
278,407
296,407
318,406
355,406
246,407
253,407
265,409
273,406
290,407
307,406
339,407
386,406
245,407
252,407
260,406
271,408
284,407
301,407
323,406
360,406
245,406
252,407
259,407
266,406
278,407
290,406
312,407
339,406
391,406
249,409
253,406
260,406
267,406
278,407
290,406
307,406
338,407
385,407
251,407
257,408
264,409
271,408
278,406
290,406
307,406
333,406
375,406
252,406
258,407
265,408
271,408
278,406
290,406
306,407
328,406
370,406
256,408
259,406
265,407
272,407
279,406
290,407
306,407
328,407
364,406
258,407
263,409
266,406
272,406
279,406
290,407
301,406
323,406
359,406
262,409
264,407
270,409
273,406
279,406
290,407
301,406
317,406
348,406
420,406
263,408
265,406
271,408
277,408
283,408
290,407
301,407
317,407
343,406
409,406
265,406
270,409
272,407
277,408
283,408
290,407
301,407
312,406
338,406
394,406
269,409
271,407
272,406
278,407
283,408
289,407
296,406
311,407
332,406
378,406
270,407
272,406
277,408
278,407
284,407
289,407
295,407
306,406
327,407
368,406
272,406
276,409
277,407
278,406
284,407
289,408
295,407
301,406
317,406
352,406
276,408
277,407
278,406
283,408
284,407
289,408
290,406
301,407
311,406
342,406
278,406
278,406
283,408
284,407
284,406
290,407
295,407
300,406
311,406
346,406
282,408
283,408
284,407
284,406
289,408
290,407
295,407
300,406
311,406
356,406
284,407
284,406
285,406
289,408
290,407
290,406
295,407
300,406
311,406
381,406
289,408
289,408
289,407
290,407
290,407
290,406
290,406
295,406
305,406
290,406
290,406
290,406
290,406
290,406
290,406
290,406
290,406
290,406
290,406
295,408
295,408
295,408
295,408
295,408
295,408
295,407
295,407
295,407
295,407
299,409
299,409
300,409
300,409
300,409
300,409
300,409
300,409
300,409
300,409
304,410
304,410
304,410
304,410
304,410
304,410
304,410
304,410
304,410
304,410
309,411
309,411
309,411
309,411
309,411
309,411
309,411
309,411
309,411
309,411
314,412
314,412
314,412
314,412
314,412
314,412
314,412
314,412
314,412
314,412
319,413
319,413
319,413
319,413
319,413
319,413
319,412
319,412
319,412
319,412
324,413
324,413
324,413
324,413
324,413
324,413
324,413
324,413
324,413
324,413
329,414
329,414
329,414
329,414
329,413
329,413
329,413
329,413
329,413
329,413
334,414
334,414
334,414
334,414
334,414
334,413
334,413
334,413
334,413
334,413
339,414
339,414
339,414
339,414
339,414
339,413
339,413
339,413
339,413
339,413
344,414
344,414
344,414
344,413
344,413
344,413
344,413
344,413
344,413
344,413
349,413
349,413
349,413
349,413
349,413
349,413
349,413
349,413
349,413
349,413
354,413
354,413
354,413
354,412
354,412
354,412
354,412
354,412
354,412
354,412
359,412
359,412
359,412
359,412
359,412
359,412
359,411
359,411
359,411
359,411
364,411
364,411
364,411
364,411
364,411
364,411
364,411
364,411
364,410
364,410
369,410
369,410
369,410
369,410
369,410
369,410
369,410
369,409
369,409
369,409
374,409
374,409
374,409
374,409
374,408
374,408
374,408
374,408
374,408
374,408
379,407
379,407
379,407
379,407
379,407
379,407
379,407
378,407
378,407
378,407
383,406
383,406
383,406
383,406
510,316
490,315
418,406
504,316
484,316
588,406
521,315
501,313
482,315
514,314
495,314
480,313
508,314
489,315
475,315
521,315
502,315
487,314
473,314
521,315
502,315
488,315
475,316
521,316
503,316
489,316
479,313
596,306
522,316
507,314
493,314
480,315
596,305
526,314
508,315
494,315
481,316
596,305
526,314
508,316
495,316
486,314
611,316
596,305
513,313
500,314
487,316
611,316
596,305
513,314
500,315
491,313
611,315
514,315
501,316
493,315
606,316
515,316
506,314
494,316
605,315
519,314
507,315
498,314
600,316
520,314
507,316
499,315
600,316
520,315
512,314
504,313
647,316
600,315
521,316
513,315
505,314
642,316
599,314
525,314
514,316
506,316
610,315
597,307
520,315
512,315
631,316
599,313
519,315
512,315
610,316
597,308
526,315
518,315
512,315
626,316
598,312
524,314
517,314
641,316
599,315
596,306
632,217
523,313
610,316
597,309
529,312
625,316
599,313
636,215
641,316
600,316
597,308
649,214
615,315
598,311
626,316
599,314
596,307
646,316
605,316
598,311
620,316
599,314
596,307
636,316
605,316
598,311
599,303
720,306
615,316
599,314
597,309
721,312
636,316
605,316
598,312
595,307
620,316
604,314
597,311
725,406
721,310
635,316
610,316
598,315
714,406
727,316
625,315
609,315
703,406
721,309
640,316
619,315
697,407
730,406
727,315
630,316
690,407
719,406
720,309
645,316
684,407
708,406
746,406
726,315
678,406
701,407
734,407
772,316
720,310
683,407
706,407
734,406
720,312
688,408
706,406
739,407
724,313
688,406
711,407
739,406
724,314
693,407
716,407
744,407
724,316
698,408
716,406
749,407
734,316
699,406
721,407
749,406
792,406
743,316
703,407
726,408
754,407
797,407
753,316
715,407
738,407
770,406
738,316
726,406
754,407
791,406
732,315
742,407
770,406
763,316
726,315
758,408
791,406
752,315
725,313
774,407
817,407
741,315
720,314
795,407
767,316
736,315
723,311
816,406
757,315
730,315
723,310
746,316
725,315
722,309
751,315
730,315
722,311
851,302
751,316
730,316
723,313
846,304
756,316
735,316
723,314
846,304
761,315
739,315
728,314
845,305
760,316
744,315
728,316
844,306
764,316
743,316
732,315
876,316
848,305
768,315
747,316
735,315
879,316
847,306
772,315
751,315
739,315
878,316
846,307
770,316
754,315
743,314
881,316
844,307
757,315
741,316
879,316
847,307
756,316
745,316
882,316
845,308
759,316
748,316
880,316
843,309
762,316
750,315
883,316
846,308
764,316
753,315
885,316
844,309
767,315
756,315
883,316
846,309
769,315
758,314
885,316
843,310
772,315
760,314
882,316
846,310
769,316
758,316
884,316
843,311
771,316
760,316
886,316
845,310
773,316
762,316
888,316
847,310
764,316
885,316
844,311
766,316
887,316
845,311
768,315
888,316
847,311
769,315
890,316
844,312
771,315
887,316
845,312
772,315
888,316
846,311
773,315
889,316
848,311
775,315
890,316
844,312
776,314
892,316
845,312
888,316
846,312
889,316
847,312
890,316
844,313
891,316
845,313
892,316
845,313
893,316
846,313
893,316
847,313
889,316
848,313
850,302
890,316
849,312
851,302
891,316
844,313
847,303
891,316
845,313
847,303
892,316
846,313
848,303
893,316
846,313
849,303
893,316
847,313
849,303
894,316
848,313
850,303
894,316
848,313
846,304
895,316
849,313
846,304
895,316
849,313
847,304
891,316
845,314
847,304
891,316
845,314
847,304
892,316
845,314
848,304
892,316
846,314
848,304
892,316
846,314
849,304
893,316
847,314
849,304
893,316
847,314
849,304
893,316
847,314
845,305
894,316
847,314
845,305
894,316
848,314
845,305
894,316
848,314
846,305
894,316
848,314
846,305
895,316
848,314
846,305
895,316
849,314
846,305
895,316
849,314
847,305
895,316
849,314
847,305
896,316
849,314
847,305
896,316
850,314
847,305
896,316
850,314
843,307
896,316
850,314
843,307
896,316
850,314
843,307
896,316
850,314
843,307
896,316
850,313
843,307
897,316
846,315
843,307
897,316
846,315
843,307
897,316
846,315
844,307
